tenure_months,monthly_logins,last_login_days_ago,total_revenue,payment_failures,csat_score,churn,gender_Male,country_Bangladesh,country_Canada,country_Germany,country_India,country_UK,country_USA,city_Delhi,city_Dhaka,city_London,city_New York,city_Sydney,city_Toronto,customer_segment_Individual,customer_segment_SME,signup_channel_Referral,signup_channel_Web,contract_type_Quarterly,contract_type_Yearly,payment_method_Card,payment_method_PayPal,discount_applied_Yes,price_increase_last_3m_Yes,complaint_type_None,complaint_type_Service,complaint_type_Technical,survey_response_Satisfied,survey_response_Unsatisfied
26,20,15,780,1,4.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
19,29,3,570,1,4.0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False
35,14,29,700,1,4.0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
45,35,5,900,0,4.0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
4,18,1,80,0,3.0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False
25,6,13,500,1,4.0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False
8,9,10,160,5,4.0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True
12,9,4,1200,1,3.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False
54,12,6,540,0,4.0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
24,22,16,1200,1,3.0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
24,30,13,1200,0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
17,0,1,510,0,4.0,1,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
25,28,1,1250,0,3.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
33,34,5,1650,1,4.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
27,40,7,1350,0,4.0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False
2,24,29,60,1,4.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
9,2,1,180,1,1.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False
55,6,3,5500,2,5.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
58,28,6,1740,0,3.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,20,59,3300,1,5.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False
19,13,13,190,0,3.0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
49,5,20,1470,1,5.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5,9,4,250,1,3.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False
47,25,8,1410,1,3.0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
20,24,23,600,0,3.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False
24,29,8,240,2,4.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False
57,33,15,1710,2,5.0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True
31,11,9,2170,0,1.0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
44,29,12,4400,0,5.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
4,12,1,80,0,4.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
32,18,10,640,0,4.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
47,12,5,1410,1,3.0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
35,27,2,2450,1,4.0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
14,14,1,1400,1,4.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
36,26,2,1080,0,3.0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
51,24,14,3570,0,4.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False
6,31,9,180,0,4.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False
17,25,4,340,0,4.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False
18,38,9,540,1,4.0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True
8,13,16,560,0,3.0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False
51,27,19,2550,0,3.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
52,24,4,3640,0,5.0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False
12,12,4,600,0,4.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
17,29,4,850,0,3.0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
31,28,5,620,0,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False
51,13,1,1020,0,3.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,43,50,0,5.0,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False
11,18,1,220,1,4.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
42,13,1,2940,0,5.0,1,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
16,21,13,160,0,3.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False
37,20,1,740,1,2.0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
49,37,2,2450,2,3.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
28,12,5,560,1,4.0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9,25,27,90,0,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
55,6,1,550,0,4.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True
59,10,21,590,1,5.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
8,15,23,160,0,2.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
25,11,0,1250,0,2.0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
10,24,2,500,0,4.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False
40,19,5,800,0,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3,28,2,30,0,4.0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
55,9,1,1100,2,2.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
23,21,6,230,2,4.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
23,12,3,460,0,3.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
44,32,0,880,0,4.0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True
56,9,5,3920,1,5.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4,2,19,80,1,5.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True
59,14,7,1180,0,4.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
54,8,6,2700,0,4.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
50,21,10,2500,0,4.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False
23,25,2,690,3,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False
9,27,3,90,0,1.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False
53,0,3,1590,0,5.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4,27,7,400,0,5.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
34,22,4,1020,0,5.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
39,27,12,390,1,3.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
18,28,3,360,1,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
34,13,10,1700,0,4.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
57,10,0,2850,1,4.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
34,23,11,680,1,3.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False
42,29,10,2100,1,3.0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
3,7,17,90,1,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False
19,20,12,1330,0,3.0,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False
34,14,0,1020,0,3.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
26,14,19,2600,0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False
35,16,2,3500,0,3.0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
41,26,7,1230,0,4.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
43,25,3,1290,0,1.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
31,11,0,620,0,5.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False
43,6,1,860,0,2.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
27,30,1,540,1,2.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
3,28,8,300,0,3.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False
37,32,18,1850,0,4.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
12,25,35,1200,1,2.0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
47,33,22,940,0,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False
23,0,5,690,1,3.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
17,18,35,340,2,2.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False
16,13,0,1120,0,5.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False
17,39,17,510,2,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False
15,8,3,150,0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
26,6,24,260,0,4.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False
45,13,12,1350,1,3.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True
2,14,13,60,0,4.0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
17,16,4,850,0,4.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,29,0,70,1,4.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
30,34,3,600,0,4.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False
32,29,7,960,1,4.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False
30,44,24,900,0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
42,32,19,840,0,4.0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False
4,13,5,40,0,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
42,18,0,840,1,2.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False
44,27,15,2200,0,3.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False
32,8,27,320,0,3.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True
35,16,10,700,2,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False
1,26,0,70,1,4.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False
19,39,0,190,0,3.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
33,20,29,990,0,4.0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
19,21,23,380,0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False
36,25,0,1800,0,2.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True
27,2,6,1350,0,3.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
13,16,1,260,0,4.0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
27,11,5,810,0,4.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False
46,27,3,460,0,4.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
14,15,14,700,0,2.0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False
24,32,33,720,2,3.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
35,24,1,350,1,3.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True
19,18,6,190,0,5.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False
25,14,17,500,0,5.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
11,12,18,330,0,3.0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
9,36,4,450,0,4.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
6,0,7,60,0,4.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
58,19,12,4060,1,2.0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
36,20,37,2520,0,4.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
58,0,14,1160,0,4.0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
37,33,13,3700,1,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
29,22,22,580,0,4.0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False
9,27,20,270,1,5.0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False
33,27,3,990,0,3.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
23,29,18,460,0,5.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
15,28,2,150,2,3.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
11,28,1,220,0,3.0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
23,23,1,690,1,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
26,29,10,780,0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
1,47,4,20,0,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
30,11,2,600,3,4.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
17,25,3,340,0,3.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
47,28,9,1410,0,3.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
46,4,34,1380,0,3.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False
41,38,1,2050,0,2.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
23,26,2,690,2,5.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False
36,23,11,360,0,2.0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
41,16,2,820,0,3.0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
5,28,24,150,2,4.0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
35,8,8,2450,0,3.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False
50,37,9,1000,1,4.0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False
9,30,30,900,1,5.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
4,18,12,40,1,1.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
7,34,5,70,0,3.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False
1,2,10,30,1,4.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
16,9,1,480,1,2.0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
57,20,10,570,0,3.0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True
25,21,12,750,0,4.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False
58,24,1,4060,0,4.0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6,22,13,420,1,2.0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
38,32,0,2660,0,5.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False
14,5,2,700,1,5.0,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,True
54,0,6,1620,0,5.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
37,6,12,370,0,4.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
11,7,9,110,0,3.0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
1,20,1,30,0,5.0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
52,18,0,520,0,4.0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
42,23,5,1260,0,4.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
1,23,10,10,0,4.0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False
53,22,4,1060,0,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False
36,4,4,1800,0,4.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
8,18,9,160,0,4.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
32,15,6,960,1,4.0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
33,32,22,1650,1,2.0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False
8,23,5,160,0,4.0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
14,38,1,280,1,5.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
24,10,1,720,2,3.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
49,17,0,490,0,4.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False
41,29,2,2050,1,4.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
29,15,9,290,1,4.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
25,24,2,250,0,1.0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False
6,14,6,120,0,4.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,True,False,True
1,31,0,20,1,4.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
55,6,4,2750,0,3.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23,39,9,460,0,4.0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
